Tesla,Ford,Tesla_Log_Return,Ford_Log_Return,Tesla_MA_5,Tesla_MA_50,Tesla_Volatility,polarity,date,Tesla_Bollinger_Upper_5,Tesla_Bollinger_Lower_5,Tesla_Bollinger_Upper_50,Tesla_Bollinger_Lower_50,Tesla_RSI_5,Tesla_RSI_50,Tesla_MACD,Tesla_Log_Return_Lag1,Tesla_Log_Return_Lag5,Tesla_Direction,Tesla_MA_100,Tesla_MA_200
176.75,11.500859260559082,-0.013989415788236143,-0.04027390568441406,179.28800354003906,171.71160064697267,0.03283413010613818,0.967,2024-05-28,188.84651329741092,169.7294937826672,192.34164226924807,151.08155902469727,52.76923416408402,52.643611827420955,1.7877235461911027,0.03116576011599187,-0.014245067870223688,0,,
176.19000244140625,11.382699966430664,-0.0031733327174769638,-0.01032709493171699,177.20600280761718,171.75940063476563,0.031153768846287642,0.6645,2024-05-29,182.28770555882068,172.1243000564137,192.42024495530944,151.0985563142218,25.688926012346712,50.498726906047686,1.5930742685958705,-0.013989415788236143,0.06446711975223302,0,,
178.7899932861328,11.589479446411133,0.014648923152829736,0.018003086358921182,176.94200134277344,171.90880035400392,0.030679738970872145,0.832,2024-05-30,181.36365732013454,172.52034536541234,192.6644902671782,151.15311044082964,46.232853447600135,51.557999654635715,1.629823257881526,-0.0031733327174769638,-0.035399542384592614,1,,
178.0800018310547,11.943957328796387,-0.003978997402597566,0.030127745310092678,177.81000061035155,171.9572003173828,0.030738403950752776,0.9245,2024-05-31,180.42269952717396,175.19730169352914,192.7598271232455,151.15457351152014,68.29680311248804,50.512494271491775,1.5834042216417572,0.014648923152829736,-0.036007818288810785,0,,
176.2899932861328,12.003036499023438,-0.010102569596006488,0.0049341717389519285,177.21999816894532,172.0266000366211,0.03057560756697103,0.96,2024-06-03,179.53326199446315,174.9067343434275,192.86409870691267,151.1891013663295,31.901752047300405,50.738137729491214,1.3861988338630908,-0.003978997402597566,0.03116576011599187,0,,
174.77000427246094,11.845490455627441,-0.008659479988969872,-0.013212416478640803,176.8239990234375,172.10540008544922,0.03035007674444977,0.296,2024-06-04,180.04093618854245,173.60706185833254,192.95422522706085,151.2565749438376,36.21168554894622,50.839799248521935,1.0946433656083627,-0.010102569596006488,-0.013989415788236143,0,,
175.0,11.88487720489502,0.0013151256990527008,0.0033195259339201147,176.58599853515625,172.15279998779297,0.02034165369647495,0.979,2024-06-05,180.19022998355084,172.98176708676166,193.0172637828116,151.28833619277435,41.313819834268905,50.50856079521464,0.8720893859463104,-0.008659479988969872,-0.0031733327174769638,1,,
177.94000244140625,11.88487720489502,0.016660454613497404,0.0,176.41600036621094,172.1582000732422,0.01869557536071121,0.9935,2024-06-06,179.54996289983842,173.28203783258346,193.02863113228366,151.28776901420073,44.08906564686558,50.05846525709944,0.922315501070301,0.0013151256990527008,0.014648923152829736,1,,
177.47999572753906,11.96364974975586,-0.0025885260992180074,0.00660609617384215,176.2959991455078,172.11119995117187,0.01424075065059328,0.97,2024-06-07,179.1443153061991,173.4476829848165,192.92161129846053,151.3007886038832,45.6771909766501,49.48736837872736,0.9144600357328159,0.016660454613497404,-0.003978997402597566,0,,
173.7899932861328,12.190122604370117,-0.02101026729322036,0.01875313623243321,175.7959991455078,172.07119995117188,0.011763088017324312,0.932,2024-06-10,179.42131764849898,172.17068064251663,192.86042749342013,151.28197240892362,35.85972264895449,49.563051677593265,0.6035251027695381,-0.0025885260992180074,-0.010102569596006488,0,,
170.66000366210938,11.924263954162598,-0.01817434057762428,-0.022050689277127694,174.9739990234375,171.98,0.012258054975724809,0.95,2024-06-11,180.89770541139114,169.05029263548386,192.75284811629558,151.2071518837044,30.334919566445848,49.01477890977271,0.10335155163380705,-0.02101026729322036,-0.008659479988969872,0,,
177.2899932861328,11.894723892211914,0.03811347747393242,-0.0024803805506866962,175.43199768066407,172.1931997680664,0.017993746538996287,0.6415,2024-06-12,181.70930895975735,169.15468640157079,192.960743725823,151.4256558103098,56.795235995186005,52.32284234537942,0.23918795249929303,-0.01817434057762428,0.0013151256990527008,1,,
182.47000122070312,11.756871223449707,0.028799010597446485,-0.011657076752895838,176.33799743652344,172.47499969482422,0.0196952626344971,0.979,2024-06-13,185.20049511247475,167.47549976057212,193.41303253984637,151.53696684980207,61.864849786025225,53.025032301011365,0.7561067006360247,0.03811347747393242,0.016660454613497404,1,,
178.00999450683594,11.530399322509766,-0.024746085007725318,-0.019450887614626648,176.44399719238282,172.6129995727539,0.02141951525362874,0.9415,2024-06-14,185.38710064820185,167.5008937365638,193.60519576054747,151.6208033849603,51.14768051830988,51.470461414752734,0.7966994098860596,0.028799010597446485,-0.0025885260992180074,0,,
187.44000244140625,11.668251991271973,0.051619109593938894,0.011884681526064865,179.1739990234375,173.06379974365234,0.026490099813136214,0.40349999999999997,2024-06-17,191.68730970190435,166.66068834497062,194.34601269142223,151.78158679588245,73.67327139842585,54.738480911503395,1.5716749642227796,-0.024746085007725318,-0.02101026729322036,1,,
184.86000061035156,11.599325180053711,-0.013860022086213656,-0.005924726269109646,182.01399841308594,173.30139984130858,0.02686121908191799,0.975,2024-06-18,190.73738413787697,173.2906126882949,194.8434703913539,151.75932929126327,75.1060641786076,52.556598844288395,1.9551266061492072,0.051619109593938894,-0.01817434057762428,0,,
181.57000732421875,11.756871223449707,-0.017957490517488177,0.013490932357671426,182.87000122070313,173.39519989013672,0.027876056609835838,0.951,2024-06-20,189.96328382594027,175.776718615466,195.04146247388985,151.7489373063836,58.580615478176696,51.01195404545226,1.9708214297772884,-0.013860022086213656,0.03811347747393242,0,,
183.00999450683594,11.658405303955078,0.007899471520701,-0.008410449460179189,182.97799987792968,173.62019989013672,0.027558833988472038,0.9875,2024-06-21,190.05726097553782,175.89873878032154,195.43034077426827,151.81005900600516,51.27356925439933,52.466564481953206,2.075529212945071,-0.017957490517488177,0.028799010597446485,1,,
182.5800018310547,12.042423248291016,-0.002352322975825913,0.03240828091431999,183.89200134277343,173.7797998046875,0.02755379417310357,0.6234999999999999,2024-06-24,188.5197728774892,179.26422980805765,195.7355101956279,151.82408941374712,63.30813008997096,51.76830278949015,2.099611060801152,0.007899471520701,-0.024746085007725318,0,,
187.35000610351562,11.904570579528809,0.025790114652126835,-0.011513277408551554,183.8740020751953,174.10579986572264,0.027023445050673778,0.422,2024-06-25,188.43296408850216,179.31504006188845,196.37784115965576,151.83375857178953,49.64030180983444,53.592525169842,2.4750645751775266,-0.002352322975825913,0.051619109593938894,1,,
